name,tic,ra_deg,dec_deg,tmag,depth_ppm,duration_h,t0_bjd,disposition,toi_rowupdate,score,rationale,rank
TOI-7494.01,111778581,344.326437,-17.395485,13.8727,41150.9809092,2.3067411,2460804.362235,PC,2025-09-04 12:04:12,10503.634928574173,"depth 41151 ppm, duration 2.31 h, Tmag 13.87 → score 10504",380
TOI-3769.01,428251130,54.82405,52.824649,10.5375,6750.0,3.972,2458821.027915,PC,2025-12-26 12:03:32,10502.879739641254,"depth 6750 ppm, duration 3.97 h, Tmag 10.54 → score 10503",381
TOI-5427.01,52420398,83.968375,12.925947,11.659,11630.0,3.741,2459548.748875,PC,2024-08-22 10:08:01,10477.883583487857,"depth 11630 ppm, duration 3.74 h, Tmag 11.66 → score 10478",382
TOI-3213.01,314013231,184.044295,-66.055079,13.0427,24200.0,3.082,2459357.529536,APC,2024-08-22 10:08:01,10463.854283600687,"depth 24200 ppm, duration 3.08 h, Tmag 13.04 → score 10464",383
TOI-6958.01,219108677,271.178306,70.430348,14.034,41908.6246041,2.5574444,2460316.951093,PC,2024-03-15 12:03:14,10456.985561219342,"depth 41909 ppm, duration 2.56 h, Tmag 14.03 → score 10457",384
TOI-3478.01,255909950,258.660861,-67.302622,12.3282,17750.0,2.961,2459385.423634,PC,2024-09-01 12:02:56,10453.881216981436,"depth 17750 ppm, duration 2.96 h, Tmag 12.33 → score 10454",385
TOI-3054.01,267712001,176.291571,-55.498787,12.8798,22180.0,3.15,2459330.02963,PC,2024-08-22 10:08:01,10450.975237093153,"depth 22180 ppm, duration 3.15 h, Tmag 12.88 → score 10451",386
TOI-3722.01,346015394,50.324844,63.732522,13.186,32197.0916181,1.9801943,2459910.394452,PC,2024-09-07 10:08:02,10446.493693641281,"depth 32197 ppm, duration 1.98 h, Tmag 13.19 → score 10446",387
TOI-2658.01,31634579,45.374736,-68.945247,13.4228,25757.0688203,3.8366417,2460135.330861,PC,2026-07-16 12:03:31,10430.666496073693,"depth 25757 ppm, duration 3.84 h, Tmag 13.42 → score 10431",388
TOI-4970.01,359523751,201.239647,-57.733832,12.365,15572.8655746,3.9585267,2460044.30294,PC,2025-07-09 10:08:02,10426.422610668973,"depth 15573 ppm, duration 3.96 h, Tmag 12.37 → score 10426",389
TOI-3212.01,316236118,171.894125,-65.144422,13.3216,27860.0,2.977,2459353.453378,PC,2024-08-22 10:08:01,10412.392469602682,"depth 27860 ppm, duration 2.98 h, Tmag 13.32 → score 10412",390
TOI-7776.01,422568868,216.121578,-20.40587,12.3564,20467.1330649,2.2664667,2460799.050601,PC,2026-06-08 12:03:46,10410.022888248055,"depth 20467 ppm, duration 2.27 h, Tmag 12.36 → score 10410",391
TOI-6176.01,298776943,325.850355,24.226309,13.3976,28921.0,2.946,2459844.363828,PC,2025-09-03 12:05:55,10382.684965319208,"depth 28921 ppm, duration 2.95 h, Tmag 13.40 → score 10383",392
TOI-4617.01,18373995,71.022672,22.567602,12.357,18093.4842065,2.8827447,2459474.422251,PC,2026-08-05 12:05:27,10375.88851660297,"depth 18093 ppm, duration 2.88 h, Tmag 12.36 → score 10376",393
TOI-5416.01,87405719,103.010116,25.2013,12.9331,20626.9583179,3.7378335,2460239.554771,PC,2024-11-15 16:02:02,10330.590984107688,"depth 20627 ppm, duration 3.74 h, Tmag 12.93 → score 10331",394
TOI-6033.01,67711670,43.372328,39.260148,10.6492,5645.2975375,6.0379226,2459885.981072,PC,2024-11-01 12:03:14,10287.044233498857,"depth 5645 ppm, duration 6.04 h, Tmag 10.65 → score 10287",395
TOI-3940.01,346081845,356.886316,54.178308,13.4454,32560.0,2.378,2459879.893471,PC,2024-08-22 10:08:01,10273.308298939826,"depth 32560 ppm, duration 2.38 h, Tmag 13.45 → score 10273",396
TOI-7367.01,240535286,323.962083,44.312619,12.3021,19021.0,2.431,2460578.688447,PC,2026-02-27 12:03:51,10273.201937187463,"depth 19021 ppm, duration 2.43 h, Tmag 12.30 → score 10273",397
TOI-3237.01,242389810,213.499311,-44.36654,13.086,22110.0,3.7,2459357.130531,PC,2024-08-22 10:08:01,10268.088534051554,"depth 22110 ppm, duration 3.70 h, Tmag 13.09 → score 10268",398
TOI-3842.01,165985431,133.977629,30.990348,12.6496,21730.0,2.557,2458895.099104,PC,2026-04-01 12:06:25,10256.6394791268,"depth 21730 ppm, duration 2.56 h, Tmag 12.65 → score 10257",399
TOI-4645.01,46698351,230.71059,-59.835375,10.2381,4037.0,8.035,2460084.812644,PC,2025-07-09 16:00:02,10254.906144749977,"depth 4037 ppm, duration 8.04 h, Tmag 10.24 → score 10255",400
TOI-3809.01,252876117,100.288738,48.861378,13.0456,25220.0,2.728,2458867.346917,PC,2024-08-22 10:08:01,10245.832819081106,"depth 25220 ppm, duration 2.73 h, Tmag 13.05 → score 10246",401
TOI-3852.01,142635225,171.789723,74.465349,13.191,22600.0,3.871,2459945.476803,PC,2026-07-17 12:03:25,10228.690191320758,"depth 22600 ppm, duration 3.87 h, Tmag 13.19 → score 10229",402
TOI-3889.01,950525831,180.258934,55.846201,12.4244,21300.0,2.15,2459635.025563,PC,2026-07-15 12:03:17,10226.30716539265,"depth 21300 ppm, duration 2.15 h, Tmag 12.42 → score 10226",403
TOI-6055.01,355640518,79.929125,48.135896,14.4907,69488.1410322,1.3521675,2459910.643629,PC,2025-04-22 12:03:00,10216.118929939315,"depth 69488 ppm, duration 1.35 h, Tmag 14.49 → score 10216",404
TOI-3351.01,941340744,162.916411,-44.985551,10.9932,9820.0,2.699,2459327.23565,PC,2026-06-11 12:03:27,10211.109421035013,"depth 9820 ppm, duration 2.70 h, Tmag 10.99 → score 10211",405
TOI-7232.01,282113152,309.521934,8.418013,14.0292,63580.0,1.052,2460528.404538,PC,2025-08-12 12:03:45,10197.37507213619,"depth 63580 ppm, duration 1.05 h, Tmag 14.03 → score 10197",406
TOI-1565.01,251384275,44.720241,58.735245,9.2085,2970.0,5.661,2459907.730268,PC,2025-07-22 12:04:25,10174.26456978671,"depth 2970 ppm, duration 5.66 h, Tmag 9.21 → score 10174",407
TOI-5264.01,435719275,297.552063,27.481047,11.9275,10600.0,5.435,2459439.859036,PC,2024-09-20 12:02:42,10171.983322974202,"depth 10600 ppm, duration 5.43 h, Tmag 11.93 → score 10172",408
TOI-1532.01,327579226,4.736238,57.200629,10.1786,6702.0,2.71,2460446.002489,PC,2024-08-24 10:08:02,10161.763167875128,"depth 6702 ppm, duration 2.71 h, Tmag 10.18 → score 10162",409
TOI-5564.02,127505658,80.947217,35.417549,11.6871,9740.0,5.137,2459487.941282,PC,2023-02-21 12:03:05,10150.64734532857,"depth 9740 ppm, duration 5.14 h, Tmag 11.69 → score 10151",410
TOI-2203.01,355600246,325.104572,-54.034226,12.3775,17308.3639678,3.0708372,2459038.655122,APC,2021-10-29 12:59:15,10148.092464585941,"depth 17308 ppm, duration 3.07 h, Tmag 12.38 → score 10148",411
TOI-6885.01,154067753,207.488369,66.773769,12.4434,15415.73003,4.1130736,2459617.529465,PC,2025-03-05 12:03:45,10147.693387247271,"depth 15416 ppm, duration 4.11 h, Tmag 12.44 → score 10148",412
TOI-7142.01,263723781,250.44698,14.772788,13.3053,26297.0,3.114,2460468.090924,PC,2025-05-08 12:03:13,10127.575989681432,"depth 26297 ppm, duration 3.11 h, Tmag 13.31 → score 10128",413
TOI-5037.01,263486257,234.548332,-71.927874,12.3155,15857.5159207,3.4302475,2460068.949933,PC,2024-12-05 16:02:02,10111.087863360231,"depth 15858 ppm, duration 3.43 h, Tmag 12.32 → score 10111",414
TOI-4152.01,1813844121,280.763651,24.089703,11.7729,13280.0,2.964,2459744.512198,PC,2024-08-22 10:08:01,10105.485300597808,"depth 13280 ppm, duration 2.96 h, Tmag 11.77 → score 10105",415
TOI-3876.01,150388393,193.898669,57.141015,12.76,22460.0,2.572,2459659.91131,PC,2024-08-22 10:08:01,10105.207460908992,"depth 22460 ppm, duration 2.57 h, Tmag 12.76 → score 10105",416
TOI-3442.01,207981861,244.066558,-55.099987,12.6816,20700.0,2.805,2459380.445712,PC,2024-08-22 10:08:01,10083.627134439943,"depth 20700 ppm, duration 2.81 h, Tmag 12.68 → score 10084",417
TOI-3026.01,449491381,160.711159,-71.890559,12.8527,17740.0,4.468,2459323.785149,PC,2024-08-22 10:08:01,10080.22434181589,"depth 17740 ppm, duration 4.47 h, Tmag 12.85 → score 10080",418
TOI-3456.01,357661805,188.666196,-79.358969,12.0537,15940.0,2.65,2459361.087389,PC,2024-08-22 10:08:01,10077.928063556776,"depth 15940 ppm, duration 2.65 h, Tmag 12.05 → score 10078",419
TOI-2045.01,347013211,1.119248,54.934497,10.7799,5912.0,5.928,2459873.067934,PC,2026-09-19 12:04:01,10050.982639877333,"depth 5912 ppm, duration 5.93 h, Tmag 10.78 → score 10051",420
TOI-4196.01,67566164,16.001037,-31.68549,12.5345,18690.0,2.985,2458404.326719,PC,2024-08-22 10:08:01,10050.356547621714,"depth 18690 ppm, duration 2.98 h, Tmag 12.53 → score 10050",421
TOI-5047.01,291857895,248.591364,-38.239147,12.6794,18810.0,3.367,2459379.29804,PC,2024-08-22 10:08:01,10049.173715569246,"depth 18810 ppm, duration 3.37 h, Tmag 12.68 → score 10049",422
TOI-2616.01,273850708,34.562228,-64.806837,13.426,34220.0,2.019,2460154.915572,PC,2024-08-22 10:08:01,10038.022496961297,"depth 34220 ppm, duration 2.02 h, Tmag 13.43 → score 10038",423
TOI-5627.01,335813590,183.197314,13.237495,12.0051,17756.876606,2.0233141,2459641.138875,PC,2024-05-29 12:02:48,10031.78534489752,"depth 17757 ppm, duration 2.02 h, Tmag 12.01 → score 10032",424
TOI-2983.01,168449943,166.841016,-27.218365,13.5714,34250.0,2.3,2458567.831511,PC,2024-08-22 10:08:01,10028.69662579339,"depth 34250 ppm, duration 2.30 h, Tmag 13.57 → score 10029",425
TOI-7440.01,252045206,353.571408,56.443492,13.441,22876.0,4.571,2460621.625543,PC,2025-05-02 12:03:25,10027.339020482032,"depth 22876 ppm, duration 4.57 h, Tmag 13.44 → score 10027",426
TOI-4197.01,332579116,62.022558,-12.332383,12.8512,27430.0,1.845,2458456.806385,PC,2024-08-22 10:08:01,10022.682959724487,"depth 27430 ppm, duration 1.84 h, Tmag 12.85 → score 10023",427
TOI-6064.01,428767018,57.248111,49.111008,10.409,6498.0,3.463,2459919.688691,PC,2023-12-28 12:02:42,10016.268382239461,"depth 6498 ppm, duration 3.46 h, Tmag 10.41 → score 10016",428
TOI-4672.01,332911893,35.215761,-1.826042,11.8795,10010.0,5.646,2459168.770633,PC,2024-10-15 12:02:46,10009.318627067776,"depth 10010 ppm, duration 5.65 h, Tmag 11.88 → score 10009",429
TOI-2980.01,289931756,176.258442,-12.411672,13.4767,29100.0,2.891,2459302.235646,PC,2026-08-26 12:03:37,9978.77050789105,"depth 29100 ppm, duration 2.89 h, Tmag 13.48 → score 9979",430
TOI-2332.01,286000547,139.741548,-15.30808,12.2015,14480.0,3.589,2459273.75932,PC,2023-03-07 12:02:42,9953.029494078146,"depth 14480 ppm, duration 3.59 h, Tmag 12.20 → score 9953",431
TOI-6180.01,452743735,331.350863,27.053115,13.0636,25316.0,2.595,2459849.581128,PC,2025-12-14 12:03:49,9948.183055842082,"depth 25316 ppm, duration 2.60 h, Tmag 13.06 → score 9948",432
TOI-5667.01,28242530,222.872412,40.035955,13.3272,25510.0,3.25,2459675.883062,PC,2024-08-22 10:08:01,9936.012726548282,"depth 25510 ppm, duration 3.25 h, Tmag 13.33 → score 9936",433
TOI-372.01,441075486,359.759069,-15.612021,12.0312,17470.0,2.095,2459112.07285,APC,2022-03-29 16:02:01,9923.044035623137,"depth 17470 ppm, duration 2.10 h, Tmag 12.03 → score 9923",434
TOI-5510.01,26865340,112.477813,26.019184,11.4769,8720.0,5.045,2459574.244787,PC,2026-07-15 12:03:17,9921.265463591217,"depth 8720 ppm, duration 5.04 h, Tmag 11.48 → score 9921",435
TOI-2559.01,441453629,312.011689,-35.842605,13.1141,25670.0,2.627,2459060.081876,PC,2024-09-12 12:02:47,9915.98600301319,"depth 25670 ppm, duration 2.63 h, Tmag 13.11 → score 9916",436
TOI-6184.01,257207557,342.638433,9.443405,11.8836,14305.0,2.714,2459847.821903,PC,2024-08-22 10:08:01,9898.577411187836,"depth 14305 ppm, duration 2.71 h, Tmag 11.88 → score 9899",437
TOI-3365.01,34297761,146.497112,-46.267641,10.8467,7447.1137923,3.8463963,2459992.694528,PC,2026-04-24 12:05:19,9889.515239751916,"depth 7447 ppm, duration 3.85 h, Tmag 10.85 → score 9890",438
TOI-3812.01,239134248,112.194386,34.185355,12.4679,18102.202403,2.8815405,2459602.230996,PC,2025-02-26 12:03:25,9861.97234776914,"depth 18102 ppm, duration 2.88 h, Tmag 12.47 → score 9862",439
TOI-6660.01,468178519,314.381155,-86.61053,12.0054,12776.05708,3.7760499,2460097.764118,PC,2025-10-16 12:03:52,9859.064454241136,"depth 12776 ppm, duration 3.78 h, Tmag 12.01 → score 9859",440
TOI-2670.01,190721237,133.755005,-37.341245,9.5986,4105.1705253,3.9850989,2459994.198115,PC,2023-09-12 16:02:09,9858.952041920295,"depth 4105 ppm, duration 3.99 h, Tmag 9.60 → score 9859",441
TOI-6925.01,57147191,101.98876,22.935209,14.8966,59578.0,2.481,2460282.555616,PC,2024-08-22 10:08:01,9841.908027434898,"depth 59578 ppm, duration 2.48 h, Tmag 14.90 → score 9842",442
TOI-2361.01,204671232,184.982551,-27.284837,11.9196,12010.0,3.934,2458595.20891,PC,2021-10-29 12:59:15,9841.021603540006,"depth 12010 ppm, duration 3.93 h, Tmag 11.92 → score 9841",443
TOI-3275.01,325275736,318.356223,-73.064186,13.445,17680.0,7.382,2459027.740647,PC,2024-08-22 10:08:01,9830.356798921635,"depth 17680 ppm, duration 7.38 h, Tmag 13.45 → score 9830",444
TOI-3207.01,320994166,175.204109,-65.026903,13.3096,20570.0,4.806,2460070.130593,PC,2024-08-22 10:08:01,9822.141240887686,"depth 20570 ppm, duration 4.81 h, Tmag 13.31 → score 9822",445
TOI-1163.01,375542276,294.091757,19.639255,9.47751,4703.2844346,2.6914319,2459441.801256,PC,2024-05-17 10:08:01,9815.014410989872,"depth 4703 ppm, duration 2.69 h, Tmag 9.48 → score 9815",446
TOI-6801.01,90935995,308.185081,-44.581239,12.0887,24584.0,1.091,2460148.794994,PC,2025-07-22 12:04:25,9813.522500048834,"depth 24584 ppm, duration 1.09 h, Tmag 12.09 → score 9814",447
TOI-6563.01,210441429,212.200442,-55.712303,11.5744,11063.0791519,3.3515613,2460069.195099,PC,2025-05-20 12:03:11,9808.884102414411,"depth 11063 ppm, duration 3.35 h, Tmag 11.57 → score 9809",448
TOI-5889.01,383214426,311.21156,8.849353,12.9722,27340.0,1.988,2459823.071657,PC,2025-09-19 12:04:41,9807.689322198561,"depth 27340 ppm, duration 1.99 h, Tmag 12.97 → score 9808",449
TOI-2391.01,299897516,10.162056,-60.880424,12.937,14532.9486121,6.8077198,2460913.868065,PC,2026-08-14 16:00:02,9805.157498000683,"depth 14533 ppm, duration 6.81 h, Tmag 12.94 → score 9805",450
TOI-3426.01,277833423,156.229013,0.435829,12.7761,16990.0,4.289,2459570.358029,PC,2024-08-22 10:08:01,9798.315107793305,"depth 16990 ppm, duration 4.29 h, Tmag 12.78 → score 9798",451
TOI-2251.01,229715760,278.989527,70.160757,12.7778,14285.1321998,6.0493763,2459945.371277,PC,2024-05-28 12:03:07,9776.413546307704,"depth 14285 ppm, duration 6.05 h, Tmag 12.78 → score 9776",452
TOI-5287.01,909930,328.038687,-8.419663,10.7217,6960.0,3.829,2459468.058757,APC,2024-08-22 10:08:01,9768.141065226662,"depth 6960 ppm, duration 3.83 h, Tmag 10.72 → score 9768",453
TOI-2735.01,20069685,88.785064,-38.388989,12.95,29670.0,1.637,2459226.43746,PC,2024-08-22 10:08:01,9757.574728666912,"depth 29670 ppm, duration 1.64 h, Tmag 12.95 → score 9758",454
TOI-3192.01,336613507,196.373989,-66.385163,12.882,20880.0,3.102,2459356.6909,PC,2024-08-22 10:08:01,9753.29569398544,"depth 20880 ppm, duration 3.10 h, Tmag 12.88 → score 9753",455
TOI-4917.01,317362389,203.73203,-64.830059,11.1646,9170.0,3.304,2459356.533298,PC,2024-08-22 10:08:01,9749.208422105996,"depth 9170 ppm, duration 3.30 h, Tmag 11.16 → score 9749",456
TOI-3606.01,315907220,321.24506,57.666632,12.6864,15226.0,4.867,2459866.950313,PC,2024-09-20 12:02:42,9748.470876647967,"depth 15226 ppm, duration 4.87 h, Tmag 12.69 → score 9748",457
TOI-5838.01,222485202,284.84062,9.130169,12.8557,28570.0,1.614,2459791.742675,PC,2025-09-19 12:04:41,9743.657408799036,"depth 28570 ppm, duration 1.61 h, Tmag 12.86 → score 9744",458
TOI-7680.01,334380435,122.768651,7.127363,11.1994,8831.3704763,3.6565057,2460699.171601,PC,2026-01-17 12:03:47,9720.334967852985,"depth 8831 ppm, duration 3.66 h, Tmag 11.20 → score 9720",459
TOI-3177.01,383410746,183.95117,-64.567485,12.6967,24130.0,1.945,2459359.633994,PC,2024-08-22 10:08:01,9720.243057902358,"depth 24130 ppm, duration 1.95 h, Tmag 12.70 → score 9720",460
TOI-3145.01,360816296,190.950263,-76.69611,12.1258,15700.0,2.713,2459382.328839,PC,2024-08-22 10:08:01,9715.486424991812,"depth 15700 ppm, duration 2.71 h, Tmag 12.13 → score 9715",461
TOI-790.01,308994098,123.39778,-64.090901,8.9914,1766.6170108,11.8968751,2458352.487862,PC,2024-10-04 10:08:02,9695.693073416613,"depth 1767 ppm, duration 11.90 h, Tmag 8.99 → score 9696",462
TOI-2619.01,31943299,54.408387,-70.330657,13.2834,23020.0,3.649,2459331.034865,PC,2024-08-22 10:08:01,9694.206152182258,"depth 23020 ppm, duration 3.65 h, Tmag 13.28 → score 9694",463
TOI-5853.01,278623780,286.234694,18.113615,11.9781,15860.0,2.306,2459793.844498,PC,2024-09-20 12:02:42,9685.294581317685,"depth 15860 ppm, duration 2.31 h, Tmag 11.98 → score 9685",464
TOI-3927.01,434171113,342.661461,60.770111,12.7594,19562.0,3.108,2459902.273403,PC,2024-09-02 12:03:01,9677.735751898472,"depth 19562 ppm, duration 3.11 h, Tmag 12.76 → score 9678",465
TOI-1115.01,379286801,283.301843,-54.910806,10.526,8483.38,2.109,2458658.32747,APC,2021-10-29 12:59:15,9669.571094687086,"depth 8483 ppm, duration 2.11 h, Tmag 10.53 → score 9670",466
TOI-4449.01,322046084,278.326026,25.395158,10.3446,9811.0,1.329,2460338.433851,PC,2024-03-23 10:08:02,9650.632241297715,"depth 9811 ppm, duration 1.33 h, Tmag 10.34 → score 9651",467
TOI-6929.01,49524528,175.578807,-0.699336,12.7026,19525.0,2.942,2459561.065029,PC,2025-04-22 12:03:00,9647.00218178327,"depth 19525 ppm, duration 2.94 h, Tmag 12.70 → score 9647",468
TOI-5058.01,277034534,279.790982,-79.505335,10.9425,6160.0,5.841,2460109.372596,PC,2024-08-22 10:08:01,9645.490448059614,"depth 6160 ppm, duration 5.84 h, Tmag 10.94 → score 9645",469
TOI-2820.01,130948731,117.112936,-41.851643,13.2795,24630.385709,3.135485,2459970.526577,PC,2024-12-22 12:03:01,9632.157528893933,"depth 24630 ppm, duration 3.14 h, Tmag 13.28 → score 9632",470
TOI-6550.01,133850380,121.454664,-41.135631,10.8597,5765.0,6.156,2460002.897395,PC,2026-02-06 12:03:31,9627.391153188362,"depth 5765 ppm, duration 6.16 h, Tmag 10.86 → score 9627",471
TOI-7839.01,465283863,263.688703,-40.470691,11.5641,11122.6150588,3.161849,2460849.966203,PC,2026-06-26 12:03:39,9624.041117676188,"depth 11123 ppm, duration 3.16 h, Tmag 11.56 → score 9624",472
TOI-3489.01,221785300,248.914759,-54.855257,11.7185,11530.0,3.386,2459385.904563,PC,2024-08-22 10:08:01,9615.520191663696,"depth 11530 ppm, duration 3.39 h, Tmag 11.72 → score 9616",473
TOI-1894.01,280865159,100.798591,-78.281094,10.7519,3106.7675633,19.1259714,2458387.072971,PC,2025-08-12 12:03:45,9610.378958430982,"depth 3107 ppm, duration 19.13 h, Tmag 10.75 → score 9610",474
TOI-370.01,251855940,8.659679,-32.166578,13.5134,27706.6329031,3.0383534,2459090.735093,PC,2024-04-25 10:08:01,9576.85460116417,"depth 27707 ppm, duration 3.04 h, Tmag 13.51 → score 9577",475
TOI-1039.01,461867584,149.688545,-58.760453,8.5483,2466.0,3.956,2460031.2166,APC,2023-05-05 16:02:01,9571.085893492143,"depth 2466 ppm, duration 3.96 h, Tmag 8.55 → score 9571",476
TOI-3329.01,256158543,266.880985,-79.466679,11.6723,9920.0,4.321,2459386.788351,PC,2024-08-22 10:08:01,9546.491831994312,"depth 9920 ppm, duration 4.32 h, Tmag 11.67 → score 9546",477
TOI-7006.01,343336312,310.040594,62.280407,12.8066,15569.0,4.975,2460393.557616,PC,2025-01-01 12:03:18,9535.363667649302,"depth 15569 ppm, duration 4.97 h, Tmag 12.81 → score 9535",478
TOI-3687.01,250803548,34.018303,53.108335,13.3901,18251.0,6.186,2459907.561404,PC,2025-11-08 12:04:05,9527.339097714786,"depth 18251 ppm, duration 6.19 h, Tmag 13.39 → score 9527",479
TOI-6216.01,428317266,344.620982,57.4528,12.0152,13065.0,3.382,2459831.799479,PC,2024-08-22 10:08:01,9498.525996741273,"depth 13065 ppm, duration 3.38 h, Tmag 12.02 → score 9499",480
TOI-369.01,175482273,351.229397,-38.160792,9.1692,3785.0,2.928,2459108.378801,PC,2025-12-14 12:03:49,9495.359674816083,"depth 3785 ppm, duration 2.93 h, Tmag 9.17 → score 9495",481
TOI-1007.01,65212867,112.752393,-4.463359,8.87759,2840.0,3.953,2459247.930695,PC,2021-10-29 12:59:15,9468.119861133257,"depth 2840 ppm, duration 3.95 h, Tmag 8.88 → score 9468",482
TOI-3474.01,274367763,233.503348,-47.96366,11.9672,12260.0,3.647,2459358.663246,PC,2024-08-22 10:08:01,9462.771470435739,"depth 12260 ppm, duration 3.65 h, Tmag 11.97 → score 9463",483
TOI-4177.01,130981260,188.565163,-35.05366,10.1793,5223.0,3.866,2460065.35254,APC,2023-06-28 10:10:02,9455.640468427064,"depth 5223 ppm, duration 3.87 h, Tmag 10.18 → score 9456",484
TOI-2626.01,300604770,113.559595,-67.748369,12.6082,20448.8800177,2.3613816,2459963.894598,PC,2024-08-22 10:08:01,9453.935047313218,"depth 20449 ppm, duration 2.36 h, Tmag 12.61 → score 9454",485
TOI-3737.01,96074951,72.427173,35.301657,11.4963,9170.0,4.204,2459912.415649,PC,2025-09-19 12:04:41,9439.319567507257,"depth 9170 ppm, duration 4.20 h, Tmag 11.50 → score 9439",486
